dec,bin,gray,contiguity,score
56209,1101101110010001,1011011001011001,False,1.0
56210,1101101110010010,1011011001011011,False,1.0
56211,1101101110010011,1011011001011010,False,1.0
56212,1101101110010100,1011011001011110,False,1.0
56213,1101101110010101,1011011001011111,False,1.0
56214,1101101110010110,1011011001011101,False,1.0
56215,1101101110010111,1011011001011100,False,1.0
56216,1101101110011000,1011011001010100,False,1.0
56217,1101101110011001,1011011001010101,False,1.0
56218,1101101110011010,1011011001010111,False,1.0
56219,1101101110011011,1011011001010110,False,1.0
56220,1101101110011100,1011011001010010,False,1.0
56221,1101101110011101,1011011001010011,False,1.0
56222,1101101110011110,1011011001010001,False,1.0
56223,1101101110011111,1011011001010000,False,1.0
56224,1101101110100000,1011011001110000,False,1.0
56225,1101101110100001,1011011001110001,False,1.0
56226,1101101110100010,1011011001110011,False,1.0
56227,1101101110100011,1011011001110010,False,1.0
56228,1101101110100100,1011011001110110,False,1.0
56229,1101101110100101,1011011001110111,False,1.0
56230,1101101110100110,1011011001110101,False,1.0
56231,1101101110100111,1011011001110100,False,1.0
56232,1101101110101000,1011011001111100,False,1.0
56233,1101101110101001,1011011001111101,False,1.0
56234,1101101110101010,1011011001111111,False,1.0
56235,1101101110101011,1011011001111110,False,1.0
56236,1101101110101100,1011011001111010,False,1.0
56237,1101101110101101,1011011001111011,False,1.0
56238,1101101110101110,1011011001111001,False,1.0
56239,1101101110101111,1011011001111000,False,1.0
56240,1101101110110000,1011011001101000,False,1.0
56241,1101101110110001,1011011001101001,False,1.0
56242,1101101110110010,1011011001101011,False,1.0
56243,1101101110110011,1011011001101010,False,1.0
56244,1101101110110100,1011011001101110,False,1.0
56245,1101101110110101,1011011001101111,False,1.0
56246,1101101110110110,1011011001101101,False,1.0
56247,1101101110110111,1011011001101100,False,1.0
56248,1101101110111000,1011011001100100,False,1.0
56249,1101101110111001,1011011001100101,False,1.0
56250,1101101110111010,1011011001100111,False,1.0
56251,1101101110111011,1011011001100110,False,1.0
56252,1101101110111100,1011011001100010,False,1.0
56253,1101101110111101,1011011001100011,False,1.0
56254,1101101110111110,1011011001100001,False,1.0
56255,1101101110111111,1011011001100000,False,1.0
56256,1101101111000000,1011011000100000,False,1.0
56257,1101101111000001,1011011000100001,False,1.0
56258,1101101111000010,1011011000100011,False,1.0
56259,1101101111000011,1011011000100010,False,1.0
56260,1101101111000100,1011011000100110,False,1.0
56261,1101101111000101,1011011000100111,False,1.0
56262,1101101111000110,1011011000100101,False,1.0
56263,1101101111000111,1011011000100100,False,1.0
56264,1101101111001000,1011011000101100,False,1.0
56265,1101101111001001,1011011000101101,False,1.0
56266,1101101111001010,1011011000101111,False,1.0
56267,1101101111001011,1011011000101110,False,1.0
56268,1101101111001100,1011011000101010,False,1.0
56269,1101101111001101,1011011000101011,False,1.0
56270,1101101111001110,1011011000101001,False,1.0
56271,1101101111001111,1011011000101000,False,1.0
56272,1101101111010000,1011011000111000,False,1.0
56273,1101101111010001,1011011000111001,False,1.0
56274,1101101111010010,1011011000111011,False,1.0
56275,1101101111010011,1011011000111010,False,1.0
56276,1101101111010100,1011011000111110,False,1.0
56277,1101101111010101,1011011000111111,False,1.0
56278,1101101111010110,1011011000111101,False,1.0
56279,1101101111010111,1011011000111100,False,1.0
56280,1101101111011000,1011011000110100,False,1.0
56281,1101101111011001,1011011000110101,False,1.0
56282,1101101111011010,1011011000110111,False,1.0
56283,1101101111011011,1011011000110110,False,1.0
56284,1101101111011100,1011011000110010,False,1.0
56285,1101101111011101,1011011000110011,False,1.0
56286,1101101111011110,1011011000110001,False,1.0
56287,1101101111011111,1011011000110000,False,1.0
56288,1101101111100000,1011011000010000,False,1.0
56289,1101101111100001,1011011000010001,False,1.0
56290,1101101111100010,1011011000010011,False,1.0
56291,1101101111100011,1011011000010010,False,1.0
56292,1101101111100100,1011011000010110,False,1.0
56293,1101101111100101,1011011000010111,False,1.0
56294,1101101111100110,1011011000010101,False,1.0
56295,1101101111100111,1011011000010100,False,1.0
56296,1101101111101000,1011011000011100,False,1.0
56297,1101101111101001,1011011000011101,False,1.0
56298,1101101111101010,1011011000011111,False,1.0
56299,1101101111101011,1011011000011110,False,1.0
56300,1101101111101100,1011011000011010,False,1.0
56301,1101101111101101,1011011000011011,False,1.0
56302,1101101111101110,1011011000011001,False,1.0
56303,1101101111101111,1011011000011000,False,1.0
56304,1101101111110000,1011011000001000,False,1.0
56305,1101101111110001,1011011000001001,False,1.0
56306,1101101111110010,1011011000001011,False,1.0
56307,1101101111110011,1011011000001010,False,1.0
56308,1101101111110100,1011011000001110,False,1.0
56309,1101101111110101,1011011000001111,False,1.0
56310,1101101111110110,1011011000001101,False,1.0
56311,1101101111110111,1011011000001100,False,1.0
56312,1101101111111000,1011011000000100,False,1.0
56313,1101101111111001,1011011000000101,False,1.0
56314,1101101111111010,1011011000000111,False,1.0
56315,1101101111111011,1011011000000110,False,1.0
56316,1101101111111100,1011011000000010,False,1.0
56317,1101101111111101,1011011000000011,False,1.0
56318,1101101111111110,1011011000000001,False,1.0
56319,1101101111111111,1011011000000000,False,1.0
56320,1101110000000000,1011001000000000,False,1.0
56321,1101110000000001,1011001000000001,False,1.0
56322,1101110000000010,1011001000000011,False,1.0
56323,1101110000000011,1011001000000010,False,1.0
56324,1101110000000100,1011001000000110,False,1.0
56325,1101110000000101,1011001000000111,False,1.0
56326,1101110000000110,1011001000000101,False,1.0
56327,1101110000000111,1011001000000100,False,1.0
56328,1101110000001000,1011001000001100,False,1.0
56329,1101110000001001,1011001000001101,False,1.0
56330,1101110000001010,1011001000001111,False,1.0
56331,1101110000001011,1011001000001110,False,1.0
56332,1101110000001100,1011001000001010,False,1.0
56333,1101110000001101,1011001000001011,False,1.0
56334,1101110000001110,1011001000001001,False,1.0
56335,1101110000001111,1011001000001000,False,1.0
56336,1101110000010000,1011001000011000,False,1.0
56337,1101110000010001,1011001000011001,False,1.0
56338,1101110000010010,1011001000011011,False,1.0
56339,1101110000010011,1011001000011010,False,1.0
56340,1101110000010100,1011001000011110,True,0.0014356601717798213
56341,1101110000010101,1011001000011111,False,1.0
56342,1101110000010110,1011001000011101,False,1.0
56343,1101110000010111,1011001000011100,False,1.0
56344,1101110000011000,1011001000010100,False,1.0
56345,1101110000011001,1011001000010101,False,1.0
56346,1101110000011010,1011001000010111,False,1.0
56347,1101110000011011,1011001000010110,False,1.0
56348,1101110000011100,1011001000010010,False,1.0
56349,1101110000011101,1011001000010011,False,1.0
56350,1101110000011110,1011001000010001,False,1.0
56351,1101110000011111,1011001000010000,False,1.0
56352,1101110000100000,1011001000110000,False,1.0
56353,1101110000100001,1011001000110001,False,1.0
56354,1101110000100010,1011001000110011,False,1.0
56355,1101110000100011,1011001000110010,False,1.0
56356,1101110000100100,1011001000110110,False,1.0
56357,1101110000100101,1011001000110111,False,1.0
56358,1101110000100110,1011001000110101,False,1.0
56359,1101110000100111,1011001000110100,False,1.0
56360,1101110000101000,1011001000111100,False,1.0
56361,1101110000101001,1011001000111101,False,1.0
56362,1101110000101010,1011001000111111,False,1.0
56363,1101110000101011,1011001000111110,False,1.0
56364,1101110000101100,1011001000111010,False,1.0
56365,1101110000101101,1011001000111011,False,1.0
56366,1101110000101110,1011001000111001,False,1.0
56367,1101110000101111,1011001000111000,False,1.0
56368,1101110000110000,1011001000101000,False,1.0
56369,1101110000110001,1011001000101001,False,1.0
56370,1101110000110010,1011001000101011,False,1.0
56371,1101110000110011,1011001000101010,False,1.0
56372,1101110000110100,1011001000101110,False,1.0
56373,1101110000110101,1011001000101111,False,1.0
56374,1101110000110110,1011001000101101,False,1.0
56375,1101110000110111,1011001000101100,False,1.0
56376,1101110000111000,1011001000100100,False,1.0
56377,1101110000111001,1011001000100101,False,1.0
56378,1101110000111010,1011001000100111,False,1.0
56379,1101110000111011,1011001000100110,False,1.0
56380,1101110000111100,1011001000100010,False,1.0
56381,1101110000111101,1011001000100011,False,1.0
56382,1101110000111110,1011001000100001,False,1.0
56383,1101110000111111,1011001000100000,False,1.0
56384,1101110001000000,1011001001100000,False,1.0
56385,1101110001000001,1011001001100001,False,1.0
56386,1101110001000010,1011001001100011,False,1.0
56387,1101110001000011,1011001001100010,False,1.0
56388,1101110001000100,1011001001100110,False,1.0
56389,1101110001000101,1011001001100111,False,1.0
56390,1101110001000110,1011001001100101,False,1.0
56391,1101110001000111,1011001001100100,False,1.0
56392,1101110001001000,1011001001101100,False,1.0
56393,1101110001001001,1011001001101101,False,1.0
56394,1101110001001010,1011001001101111,False,1.0
56395,1101110001001011,1011001001101110,False,1.0
56396,1101110001001100,1011001001101010,False,1.0
56397,1101110001001101,1011001001101011,False,1.0
56398,1101110001001110,1011001001101001,False,1.0
56399,1101110001001111,1011001001101000,False,1.0
56400,1101110001010000,1011001001111000,True,0.2683727414447079
56401,1101110001010001,1011001001111001,False,1.0
56402,1101110001010010,1011001001111011,False,1.0
56403,1101110001010011,1011001001111010,False,1.0
56404,1101110001010100,1011001001111110,False,1.0
56405,1101110001010101,1011001001111111,False,1.0
56406,1101110001010110,1011001001111101,False,1.0
56407,1101110001010111,1011001001111100,False,1.0
56408,1101110001011000,1011001001110100,False,1.0
56409,1101110001011001,1011001001110101,False,1.0
56410,1101110001011010,1011001001110111,False,1.0
56411,1101110001011011,1011001001110110,False,1.0
56412,1101110001011100,1011001001110010,False,1.0
56413,1101110001011101,1011001001110011,False,1.0
56414,1101110001011110,1011001001110001,False,1.0
56415,1101110001011111,1011001001110000,True,0.3515453207298189
56416,1101110001100000,1011001001010000,False,1.0
56417,1101110001100001,1011001001010001,False,1.0
56418,1101110001100010,1011001001010011,False,1.0
56419,1101110001100011,1011001001010010,False,1.0
56420,1101110001100100,1011001001010110,False,1.0
56421,1101110001100101,1011001001010111,False,1.0
56422,1101110001100110,1011001001010101,False,1.0
56423,1101110001100111,1011001001010100,False,1.0
56424,1101110001101000,1011001001011100,False,1.0
56425,1101110001101001,1011001001011101,False,1.0
56426,1101110001101010,1011001001011111,False,1.0
56427,1101110001101011,1011001001011110,False,1.0
56428,1101110001101100,1011001001011010,False,1.0
56429,1101110001101101,1011001001011011,False,1.0
56430,1101110001101110,1011001001011001,False,1.0
56431,1101110001101111,1011001001011000,False,1.0
56432,1101110001110000,1011001001001000,False,1.0
56433,1101110001110001,1011001001001001,False,1.0
56434,1101110001110010,1011001001001011,False,1.0
56435,1101110001110011,1011001001001010,False,1.0
56436,1101110001110100,1011001001001110,False,1.0
56437,1101110001110101,1011001001001111,False,1.0
56438,1101110001110110,1011001001001101,False,1.0
56439,1101110001110111,1011001001001100,False,1.0
56440,1101110001111000,1011001001000100,False,1.0
56441,1101110001111001,1011001001000101,False,1.0
56442,1101110001111010,1011001001000111,False,1.0
56443,1101110001111011,1011001001000110,False,1.0
56444,1101110001111100,1011001001000010,False,1.0
56445,1101110001111101,1011001001000011,False,1.0
56446,1101110001111110,1011001001000001,False,1.0
56447,1101110001111111,1011001001000000,False,1.0
56448,1101110010000000,1011001011000000,False,1.0
56449,1101110010000001,1011001011000001,False,1.0
56450,1101110010000010,1011001011000011,False,1.0
56451,1101110010000011,1011001011000010,False,1.0
56452,1101110010000100,1011001011000110,False,1.0
56453,1101110010000101,1011001011000111,False,1.0
56454,1101110010000110,1011001011000101,False,1.0
56455,1101110010000111,1011001011000100,False,1.0
56456,1101110010001000,1011001011001100,False,1.0
56457,1101110010001001,1011001011001101,False,1.0
56458,1101110010001010,1011001011001111,False,1.0
56459,1101110010001011,1011001011001110,False,1.0
56460,1101110010001100,1011001011001010,False,1.0
56461,1101110010001101,1011001011001011,False,1.0
56462,1101110010001110,1011001011001001,False,1.0
56463,1101110010001111,1011001011001000,False,1.0
56464,1101110010010000,1011001011011000,False,1.0
56465,1101110010010001,1011001011011001,False,1.0
56466,1101110010010010,1011001011011011,False,1.0
56467,1101110010010011,1011001011011010,False,1.0
56468,1101110010010100,1011001011011110,False,1.0
56469,1101110010010101,1011001011011111,False,1.0
56470,1101110010010110,1011001011011101,False,1.0
56471,1101110010010111,1011001011011100,False,1.0
56472,1101110010011000,1011001011010100,False,1.0
56473,1101110010011001,1011001011010101,False,1.0
56474,1101110010011010,1011001011010111,False,1.0
56475,1101110010011011,1011001011010110,False,1.0
56476,1101110010011100,1011001011010010,False,1.0
56477,1101110010011101,1011001011010011,False,1.0
56478,1101110010011110,1011001011010001,False,1.0
56479,1101110010011111,1011001011010000,False,1.0
56480,1101110010100000,1011001011110000,True,0.3266605444189687
56481,1101110010100001,1011001011110001,False,1.0
56482,1101110010100010,1011001011110011,False,1.0
56483,1101110010100011,1011001011110010,False,1.0
56484,1101110010100100,1011001011110110,False,1.0
56485,1101110010100101,1011001011110111,False,1.0
56486,1101110010100110,1011001011110101,False,1.0
56487,1101110010100111,1011001011110100,False,1.0
56488,1101110010101000,1011001011111100,False,1.0
56489,1101110010101001,1011001011111101,False,1.0
56490,1101110010101010,1011001011111111,False,1.0
56491,1101110010101011,1011001011111110,False,1.0
56492,1101110010101100,1011001011111010,False,1.0
56493,1101110010101101,1011001011111011,False,1.0
56494,1101110010101110,1011001011111001,False,1.0
56495,1101110010101111,1011001011111000,True,0.24348796513385768
56496,1101110010110000,1011001011101000,False,1.0
56497,1101110010110001,1011001011101001,False,1.0
56498,1101110010110010,1011001011101011,False,1.0
56499,1101110010110011,1011001011101010,False,1.0
56500,1101110010110100,1011001011101110,False,1.0
56501,1101110010110101,1011001011101111,False,1.0
56502,1101110010110110,1011001011101101,False,1.0
56503,1101110010110111,1011001011101100,False,1.0
56504,1101110010111000,1011001011100100,False,1.0
56505,1101110010111001,1011001011100101,False,1.0
56506,1101110010111010,1011001011100111,False,1.0
56507,1101110010111011,1011001011100110,False,1.0
56508,1101110010111100,1011001011100010,False,1.0
56509,1101110010111101,1011001011100011,False,1.0
56510,1101110010111110,1011001011100001,False,1.0
56511,1101110010111111,1011001011100000,False,1.0
56512,1101110011000000,1011001010100000,False,1.0
56513,1101110011000001,1011001010100001,False,1.0
56514,1101110011000010,1011001010100011,False,1.0
56515,1101110011000011,1011001010100010,False,1.0
56516,1101110011000100,1011001010100110,False,1.0
56517,1101110011000101,1011001010100111,False,1.0
56518,1101110011000110,1011001010100101,False,1.0
56519,1101110011000111,1011001010100100,False,1.0
56520,1101110011001000,1011001010101100,False,1.0
56521,1101110011001001,1011001010101101,False,1.0
56522,1101110011001010,1011001010101111,False,1.0
56523,1101110011001011,1011001010101110,False,1.0
56524,1101110011001100,1011001010101010,False,1.0
56525,1101110011001101,1011001010101011,False,1.0
56526,1101110011001110,1011001010101001,False,1.0
56527,1101110011001111,1011001010101000,False,1.0
56528,1101110011010000,1011001010111000,False,1.0
56529,1101110011010001,1011001010111001,False,1.0
56530,1101110011010010,1011001010111011,False,1.0
56531,1101110011010011,1011001010111010,False,1.0
56532,1101110011010100,1011001010111110,False,1.0
56533,1101110011010101,1011001010111111,False,1.0
56534,1101110011010110,1011001010111101,False,1.0
56535,1101110011010111,1011001010111100,False,1.0
56536,1101110011011000,1011001010110100,False,1.0
56537,1101110011011001,1011001010110101,False,1.0
56538,1101110011011010,1011001010110111,False,1.0
56539,1101110011011011,1011001010110110,False,1.0
56540,1101110011011100,1011001010110010,False,1.0
56541,1101110011011101,1011001010110011,False,1.0
56542,1101110011011110,1011001010110001,False,1.0
56543,1101110011011111,1011001010110000,False,1.0
56544,1101110011100000,1011001010010000,False,1.0
56545,1101110011100001,1011001010010001,False,1.0
56546,1101110011100010,1011001010010011,False,1.0
56547,1101110011100011,1011001010010010,False,1.0
56548,1101110011100100,1011001010010110,False,1.0
56549,1101110011100101,1011001010010111,False,1.0
56550,1101110011100110,1011001010010101,False,1.0
56551,1101110011100111,1011001010010100,False,1.0
56552,1101110011101000,1011001010011100,False,1.0
56553,1101110011101001,1011001010011101,False,1.0
56554,1101110011101010,1011001010011111,False,1.0
56555,1101110011101011,1011001010011110,False,1.0
56556,1101110011101100,1011001010011010,False,1.0
56557,1101110011101101,1011001010011011,False,1.0
56558,1101110011101110,1011001010011001,False,1.0
56559,1101110011101111,1011001010011000,False,1.0
56560,1101110011110000,1011001010001000,False,1.0
56561,1101110011110001,1011001010001001,False,1.0
56562,1101110011110010,1011001010001011,False,1.0
56563,1101110011110011,1011001010001010,False,1.0
56564,1101110011110100,1011001010001110,False,1.0
56565,1101110011110101,1011001010001111,False,1.0
56566,1101110011110110,1011001010001101,False,1.0
56567,1101110011110111,1011001010001100,False,1.0
56568,1101110011111000,1011001010000100,False,1.0
56569,1101110011111001,1011001010000101,False,1.0
56570,1101110011111010,1011001010000111,False,1.0
56571,1101110011111011,1011001010000110,False,1.0
56572,1101110011111100,1011001010000010,False,1.0
56573,1101110011111101,1011001010000011,False,1.0
56574,1101110011111110,1011001010000001,False,1.0
56575,1101110011111111,1011001010000000,False,1.0
56576,1101110100000000,1011001110000000,False,1.0
56577,1101110100000001,1011001110000001,False,1.0
56578,1101110100000010,1011001110000011,False,1.0
56579,1101110100000011,1011001110000010,False,1.0
56580,1101110100000100,1011001110000110,False,1.0
56581,1101110100000101,1011001110000111,False,1.0
56582,1101110100000110,1011001110000101,False,1.0
56583,1101110100000111,1011001110000100,False,1.0
56584,1101110100001000,1011001110001100,False,1.0
56585,1101110100001001,1011001110001101,False,1.0
56586,1101110100001010,1011001110001111,False,1.0
56587,1101110100001011,1011001110001110,False,1.0
56588,1101110100001100,1011001110001010,False,1.0
56589,1101110100001101,1011001110001011,False,1.0
56590,1101110100001110,1011001110001001,False,1.0
56591,1101110100001111,1011001110001000,False,1.0
56592,1101110100010000,1011001110011000,False,1.0
56593,1101110100010001,1011001110011001,False,1.0
56594,1101110100010010,1011001110011011,False,1.0
56595,1101110100010011,1011001110011010,False,1.0
56596,1101110100010100,1011001110011110,False,1.0
56597,1101110100010101,1011001110011111,True,0.45816701615400035
56598,1101110100010110,1011001110011101,False,1.0
56599,1101110100010111,1011001110011100,False,1.0
56600,1101110100011000,1011001110010100,False,1.0
56601,1101110100011001,1011001110010101,False,1.0
56602,1101110100011010,1011001110010111,False,1.0
56603,1101110100011011,1011001110010110,False,1.0
56604,1101110100011100,1011001110010010,False,1.0
56605,1101110100011101,1011001110010011,False,1.0
56606,1101110100011110,1011001110010001,False,1.0
56607,1101110100011111,1011001110010000,False,1.0
56608,1101110100100000,1011001110110000,False,1.0
56609,1101110100100001,1011001110110001,False,1.0
56610,1101110100100010,1011001110110011,False,1.0
56611,1101110100100011,1011001110110010,False,1.0
56612,1101110100100100,1011001110110110,False,1.0
56613,1101110100100101,1011001110110111,False,1.0
56614,1101110100100110,1011001110110101,False,1.0
56615,1101110100100111,1011001110110100,False,1.0
56616,1101110100101000,1011001110111100,False,1.0
56617,1101110100101001,1011001110111101,False,1.0
56618,1101110100101010,1011001110111111,False,1.0
56619,1101110100101011,1011001110111110,False,1.0
56620,1101110100101100,1011001110111010,False,1.0
56621,1101110100101101,1011001110111011,False,1.0
56622,1101110100101110,1011001110111001,False,1.0
56623,1101110100101111,1011001110111000,False,1.0
56624,1101110100110000,1011001110101000,False,1.0
56625,1101110100110001,1011001110101001,False,1.0
56626,1101110100110010,1011001110101011,False,1.0
56627,1101110100110011,1011001110101010,False,1.0
56628,1101110100110100,1011001110101110,False,1.0
56629,1101110100110101,1011001110101111,False,1.0
56630,1101110100110110,1011001110101101,False,1.0
56631,1101110100110111,1011001110101100,False,1.0
56632,1101110100111000,1011001110100100,False,1.0
56633,1101110100111001,1011001110100101,False,1.0
56634,1101110100111010,1011001110100111,False,1.0
56635,1101110100111011,1011001110100110,False,1.0
56636,1101110100111100,1011001110100010,False,1.0
56637,1101110100111101,1011001110100011,False,1.0
56638,1101110100111110,1011001110100001,False,1.0
56639,1101110100111111,1011001110100000,False,1.0
56640,1101110101000000,1011001111100000,False,1.0
56641,1101110101000001,1011001111100001,False,1.0
56642,1101110101000010,1011001111100011,False,1.0
56643,1101110101000011,1011001111100010,False,1.0
56644,1101110101000100,1011001111100110,False,1.0
56645,1101110101000101,1011001111100111,False,1.0
56646,1101110101000110,1011001111100101,False,1.0
56647,1101110101000111,1011001111100100,False,1.0
56648,1101110101001000,1011001111101100,False,1.0
56649,1101110101001001,1011001111101101,False,1.0
56650,1101110101001010,1011001111101111,False,1.0
56651,1101110101001011,1011001111101110,False,1.0
56652,1101110101001100,1011001111101010,False,1.0
56653,1101110101001101,1011001111101011,False,1.0
56654,1101110101001110,1011001111101001,False,1.0
56655,1101110101001111,1011001111101000,False,1.0
56656,1101110101010000,1011001111111000,True,0.06747602807365159
56657,1101110101010001,1011001111111001,True,0.18835861453751257
56658,1101110101010010,1011001111111011,True,0.3865754289212465
56659,1101110101010011,1011001111111010,False,1.0
56660,1101110101010100,1011001111111110,False,1.0
56661,1101110101010101,1011001111111111,True,0.5821123443176582
56662,1101110101010110,1011001111111101,False,1.0
56663,1101110101010111,1011001111111100,False,1.0
56664,1101110101011000,1011001111110100,False,1.0
56665,1101110101011001,1011001111110101,False,1.0
56666,1101110101011010,1011001111110111,True,0.4989397650325472
56667,1101110101011011,1011001111110110,False,1.0
56668,1101110101011100,1011001111110010,False,1.0
56669,1101110101011101,1011001111110011,True,0.30340284963613556
56670,1101110101011110,1011001111110001,True,0.10518603525240157
56671,1101110101011111,1011001111110000,True,0.15064860735876257
56672,1101110101100000,1011001111010000,False,1.0
56673,1101110101100001,1011001111010001,False,1.0
56674,1101110101100010,1011001111010011,False,1.0
56675,1101110101100011,1011001111010010,False,1.0
56676,1101110101100100,1011001111010110,False,1.0
56677,1101110101100101,1011001111010111,False,1.0
56678,1101110101100110,1011001111010101,False,1.0
56679,1101110101100111,1011001111010100,False,1.0
56680,1101110101101000,1011001111011100,False,1.0
56681,1101110101101001,1011001111011101,False,1.0
56682,1101110101101010,1011001111011111,True,0.5097550716599553
56683,1101110101101011,1011001111011110,False,1.0
56684,1101110101101100,1011001111011010,False,1.0
56685,1101110101101101,1011001111011011,False,1.0
56686,1101110101101110,1011001111011001,False,1.0
56687,1101110101101111,1011001111011000,False,1.0
56688,1101110101110000,1011001111001000,False,1.0
56689,1101110101110001,1011001111001001,False,1.0
56690,1101110101110010,1011001111001011,False,1.0
56691,1101110101110011,1011001111001010,False,1.0
56692,1101110101110100,1011001111001110,False,1.0
56693,1101110101110101,1011001111001111,False,1.0
56694,1101110101110110,1011001111001101,False,1.0
56695,1101110101110111,1011001111001100,False,1.0
56696,1101110101111000,1011001111000100,False,1.0
56697,1101110101111001,1011001111000101,False,1.0
56698,1101110101111010,1011001111000111,False,1.0
56699,1101110101111011,1011001111000110,False,1.0
56700,1101110101111100,1011001111000010,False,1.0
56701,1101110101111101,1011001111000011,False,1.0
56702,1101110101111110,1011001111000001,False,1.0
56703,1101110101111111,1011001111000000,False,1.0
56704,1101110110000000,1011001101000000,False,1.0
56705,1101110110000001,1011001101000001,False,1.0
56706,1101110110000010,1011001101000011,False,1.0
56707,1101110110000011,1011001101000010,False,1.0
56708,1101110110000100,1011001101000110,False,1.0
56709,1101110110000101,1011001101000111,False,1.0
56710,1101110110000110,1011001101000101,False,1.0
56711,1101110110000111,1011001101000100,False,1.0
56712,1101110110001000,1011001101001100,False,1.0
56713,1101110110001001,1011001101001101,False,1.0
56714,1101110110001010,1011001101001111,False,1.0
56715,1101110110001011,1011001101001110,False,1.0
56716,1101110110001100,1011001101001010,False,1.0
56717,1101110110001101,1011001101001011,False,1.0
56718,1101110110001110,1011001101001001,False,1.0
56719,1101110110001111,1011001101001000,False,1.0
56720,1101110110010000,1011001101011000,False,1.0
56721,1101110110010001,1011001101011001,False,1.0
56722,1101110110010010,1011001101011011,False,1.0
56723,1101110110010011,1011001101011010,False,1.0
56724,1101110110010100,1011001101011110,False,1.0
56725,1101110110010101,1011001101011111,False,1.0
56726,1101110110010110,1011001101011101,False,1.0
56727,1101110110010111,1011001101011100,False,1.0
56728,1101110110011000,1011001101010100,False,1.0
56729,1101110110011001,1011001101010101,False,1.0
56730,1101110110011010,1011001101010111,False,1.0
56731,1101110110011011,1011001101010110,False,1.0
56732,1101110110011100,1011001101010010,False,1.0
56733,1101110110011101,1011001101010011,False,1.0
56734,1101110110011110,1011001101010001,False,1.0
56735,1101110110011111,1011001101010000,False,1.0
56736,1101110110100000,1011001101110000,True,0.17553338366961282
56737,1101110110100001,1011001101110001,False,1.0
56738,1101110110100010,1011001101110011,False,1.0
56739,1101110110100011,1011001101110010,False,1.0
56740,1101110110100100,1011001101110110,False,1.0
56741,1101110110100101,1011001101110111,False,1.0
56742,1101110110100110,1011001101110101,False,1.0
56743,1101110110100111,1011001101110100,False,1.0
56744,1101110110101000,1011001101111100,False,1.0
56745,1101110110101001,1011001101111101,False,1.0
56746,1101110110101010,1011001101111111,False,1.0
56747,1101110110101011,1011001101111110,False,1.0
56748,1101110110101100,1011001101111010,False,1.0
56749,1101110110101101,1011001101111011,False,1.0
56750,1101110110101110,1011001101111001,False,1.0
56751,1101110110101111,1011001101111000,True,0.09236080438450184
56752,1101110110110000,1011001101101000,False,1.0
56753,1101110110110001,1011001101101001,False,1.0
56754,1101110110110010,1011001101101011,False,1.0
56755,1101110110110011,1011001101101010,False,1.0
56756,1101110110110100,1011001101101110,False,1.0
56757,1101110110110101,1011001101101111,False,1.0
56758,1101110110110110,1011001101101101,False,1.0
56759,1101110110110111,1011001101101100,False,1.0
56760,1101110110111000,1011001101100100,False,1.0
56761,1101110110111001,1011001101100101,False,1.0
56762,1101110110111010,1011001101100111,False,1.0
56763,1101110110111011,1011001101100110,False,1.0
56764,1101110110111100,1011001101100010,False,1.0
56765,1101110110111101,1011001101100011,False,1.0
56766,1101110110111110,1011001101100001,False,1.0
56767,1101110110111111,1011001101100000,False,1.0
56768,1101110111000000,1011001100100000,False,1.0
56769,1101110111000001,1011001100100001,False,1.0
56770,1101110111000010,1011001100100011,False,1.0
56771,1101110111000011,1011001100100010,False,1.0
56772,1101110111000100,1011001100100110,False,1.0
56773,1101110111000101,1011001100100111,False,1.0
56774,1101110111000110,1011001100100101,False,1.0
56775,1101110111000111,1011001100100100,False,1.0
56776,1101110111001000,1011001100101100,False,1.0
56777,1101110111001001,1011001100101101,False,1.0
56778,1101110111001010,1011001100101111,False,1.0
56779,1101110111001011,1011001100101110,False,1.0
56780,1101110111001100,1011001100101010,False,1.0
56781,1101110111001101,1011001100101011,False,1.0
56782,1101110111001110,1011001100101001,False,1.0
56783,1101110111001111,1011001100101000,False,1.0
56784,1101110111010000,1011001100111000,False,1.0
56785,1101110111010001,1011001100111001,False,1.0
56786,1101110111010010,1011001100111011,False,1.0
56787,1101110111010011,1011001100111010,False,1.0
56788,1101110111010100,1011001100111110,False,1.0
56789,1101110111010101,1011001100111111,False,1.0
56790,1101110111010110,1011001100111101,False,1.0
56791,1101110111010111,1011001100111100,False,1.0
56792,1101110111011000,1011001100110100,False,1.0
56793,1101110111011001,1011001100110101,False,1.0
56794,1101110111011010,1011001100110111,False,1.0
56795,1101110111011011,1011001100110110,False,1.0
56796,1101110111011100,1011001100110010,False,1.0
56797,1101110111011101,1011001100110011,False,1.0
56798,1101110111011110,1011001100110001,False,1.0
56799,1101110111011111,1011001100110000,False,1.0
56800,1101110111100000,1011001100010000,False,1.0
56801,1101110111100001,1011001100010001,False,1.0
56802,1101110111100010,1011001100010011,False,1.0
56803,1101110111100011,1011001100010010,False,1.0
56804,1101110111100100,1011001100010110,False,1.0
56805,1101110111100101,1011001100010111,False,1.0
56806,1101110111100110,1011001100010101,False,1.0
56807,1101110111100111,1011001100010100,False,1.0
56808,1101110111101000,1011001100011100,False,1.0
56809,1101110111101001,1011001100011101,False,1.0
56810,1101110111101010,1011001100011111,True,0.43328223984315
56811,1101110111101011,1011001100011110,True,0.17744759723198592
